index,CustomerID,Recency,Frequency,Monetary,AvgUnitPrice,DistinctProducts,TotalItems,AvgBasketValue,ReturnFrequency,ReturnRate,cluster,umap_x,umap_y
1236,14024,122,2,327.7,3.70125,16,150,163.85,0.0,0.0,1,0.6372753,5.1786294
1237,14027,61,1,104.82,2.143333333333333,6,62,104.82,0.0,0.0,1,-2.1994007,5.2824483
1238,14029,63,2,467.66,4.366,15,198,233.83,0.0,0.0,1,1.6106699,7.433724
1239,14030,18,8,2360.09,4.054444444444445,210,1479,295.01125,0.0,0.0,1,6.0407543,7.72436
1240,14031,7,19,17286.86,4.32708,119,5788,909.8347368421053,4.0,0.17391304347826086,-1,10.162012,8.91558
1241,14032,2,11,2975.59,2.38993006993007,53,2032,270.5081818181818,7.0,0.3888888888888889,-1,10.354104,7.311556
1242,14034,22,3,651.8199999999999,2.354494382022472,82,423,217.2733333333333,1.0,0.25,1,10.186394,4.878354
1243,14035,29,5,1428.02,2.81030303030303,41,739,285.604,0.0,0.0,1,3.8617306,8.876864
1244,14036,285,1,626.65,4.371842105263158,38,268,626.65,0.0,0.0,1,1.6945983,3.5016484
1245,14037,176,2,147.20000000000002,3.460714285714286,27,46,73.60000000000001,0.0,0.0,-1,0.114396065,4.976544
1246,14038,78,3,1560.38,1.917717391304348,64,965,520.1266666666667,1.0,0.25,1,10.942001,5.9706707
1247,14039,33,1,152.2,2.033333333333333,6,92,152.2,0.0,0.0,1,-2.2892694,5.6562533
1248,14040,41,12,3614.92,3.8171063829787233,146,1554,301.24333333333334,3.0,0.2,1,8.902921,7.0006623
1249,14041,266,1,141.41,1.870952380952381,21,94,141.41,0.0,0.0,1,-0.97824764,3.5654328
1250,14044,27,4,652.82,2.5656937799043065,165,308,163.205,0.0,0.0,1,2.737587,9.98243
1251,14045,109,4,1659.75,4.233333333333333,4,535,414.9375,0.0,0.0,-1,2.619464,6.8570538
1252,14046,284,1,154.99,0.5407142857142857,14,460,154.99,0.0,0.0,-1,-1.3835478,3.69085
1253,14047,9,5,1308.6100000000001,4.8353125,22,381,261.72200000000004,2.0,0.2857142857142857,-1,10.649634,4.5401993
1254,14048,305,1,409.93,2.1890588235294115,83,288,409.93,1.0,0.5,-1,12.967717,2.9482648
1255,14049,17,4,5681.72,2.570655737704918,348,3870,1420.43,2.0,0.3333333333333333,-1,11.208963,7.7961135
1256,14050,32,2,746.36,1.5387037037037037,49,689,373.18,0.0,0.0,1,3.74078,8.611079
1257,14051,1,23,15610.390000000001,4.660714285714286,52,3756,678.7126086956522,3.0,0.11538461538461539,-1,10.054998,8.927291
1258,14052,20,1,225.36,2.882142857142857,56,89,225.36,0.0,0.0,1,-2.322871,6.7299056
1259,14053,124,2,260.25,1.3775,2,215,130.125,0.0,0.0,-1,-2.229065,5.1215496
1260,14054,65,1,92.46,1.5133333333333334,6,62,92.46,0.0,0.0,1,-2.3875935,5.2144723
1261,14055,106,1,725.6400000000001,4.453,10,216,725.6400000000001,0.0,0.0,-1,1.5150119,6.0034966
1262,14056,1,23,8214.65,2.8268083182640145,320,4273,357.1586956521739,6.0,0.20689655172413793,1,9.527842,8.730553
1263,14057,24,17,6217.96,1.9360211267605636,179,4876,365.76235294117646,1.0,0.05555555555555555,1,8.899158,8.489317
1264,14059,267,1,183.6,2.3125,8,128,183.6,0.0,0.0,1,-0.9488692,3.433886
1265,14060,5,19,6140.42,1.4406930693069306,86,5386,323.18,1.0,0.05,-1,8.859556,8.398416
1266,14062,10,12,10464.85,2.8256756756756753,60,5593,872.0708333333333,0.0,0.0,-1,10.030262,9.03233
1267,14064,29,5,1353.74,1.58,59,1788,270.748,2.0,0.2857142857142857,-1,10.85583,5.9014845
1268,14066,267,1,152.55,4.364285714285715,7,45,152.55,0.0,0.0,1,-0.22062662,2.2809894
1269,14067,64,2,374.7,2.8625,51,361,187.35,0.0,0.0,1,2.0093093,9.284873
1270,14068,320,1,265.85,4.091666666666667,22,73,265.85,0.0,0.0,1,0.47095627,2.9394617
1271,14071,4,8,1438.82,2.4038271604938273,271,995,179.8525,1.0,0.1111111111111111,1,8.852487,6.592297
1272,14073,32,1,151.04,2.1415384615384614,13,130,151.04,1.0,0.5,-1,13.412884,3.4332848
1273,14075,5,3,942.26,1.8132558139534884,33,754,314.08666666666664,0.0,0.0,1,3.8333564,8.926402
1274,14076,129,1,122.47,2.009130434782609,43,81,122.47,0.0,0.0,1,-1.3801153,4.4745936
1275,14077,41,5,499.41999999999996,2.665952380952381,33,268,99.88399999999999,0.0,0.0,1,1.4535222,9.370751
1276,14078,102,6,1049.37,2.6804615384615382,46,310,174.89499999999998,0.0,0.0,1,2.3294747,8.577005
1277,14079,125,1,375.1,3.2733333333333334,12,301,375.1,0.0,0.0,1,1.2156854,5.0767264
1278,14080,33,1,45.599999999999994,0.95,4,48,45.599999999999994,0.0,0.0,-1,-2.5856948,4.6800485
1279,14081,302,2,934.52,3.0334640522875818,126,596,467.26,2.0,0.5,-1,12.817916,3.142845
1280,14082,365,1,182.25,2.587586206896552,28,110,182.25,0.0,0.0,1,-0.078564174,3.0093973
1281,14083,4,9,1018.43,2.806243093922652,162,732,113.15888888888888,0.0,0.0,1,3.4285748,10.0218725
1282,14085,2,18,4448.54,2.401177777777778,272,3184,247.14111111111112,1.0,0.05263157894736842,1,8.271813,8.562642
1283,14087,3,1,194.42,1.4207246376811595,61,251,194.42,1.0,0.5,-1,13.674306,3.4699402
1284,14088,10,13,50491.81,5.730696095076401,379,12665,3883.9853846153846,1.0,0.07142857142857142,-1,10.352817,9.116483
1285,14089,57,1,161.0,2.207142857142857,13,134,161.0,0.0,0.0,1,-2.2236686,5.9031277
1286,14090,325,1,76.32000000000001,1.06,1,72,76.32000000000001,0.0,0.0,-1,-2.0103204,3.5492473
1287,14092,8,14,4076.91,2.7328971962616824,117,2066,291.2078571428571,3.0,0.17647058823529413,1,9.167873,8.15606
1288,14093,12,1,442.85,1.4897142857142855,95,406,442.85,0.0,0.0,1,-1.9411753,8.364172
1289,14096,4,17,65164.79,6.5217080806104475,1119,16352,3833.2229411764706,17.0,0.5,-1,10.625452,8.88331
1290,14098,37,1,147.35,1.7047619047619047,21,104,147.35,0.0,0.0,1,-2.8221936,6.22661
1291,14099,16,11,3104.17,2.59356,167,2179,282.1972727272727,1.0,0.08333333333333333,1,8.77664,7.862032
1292,14100,138,1,194.9,3.388461538461539,24,64,194.9,0.0,0.0,1,-0.79142755,4.238899
1293,14101,74,6,5976.79,1.73,15,6942,996.1316666666667,0.0,0.0,-1,4.5258303,5.8837657
1294,14102,5,5,1360.28,2.0744303797468353,35,961,272.056,3.0,0.375,1,11.086078,5.748742
1295,14104,155,2,216.20999999999998,7.933809523809523,21,72,108.10499999999999,0.0,0.0,-1,0.2642922,1.9615095
1296,14105,239,1,1266.23,2.9174324324324328,74,800,1266.23,1.0,0.5,-1,12.724395,3.4135523
1297,14107,52,7,2703.23,2.6591056910569106,61,1793,386.17571428571426,1.0,0.125,1,9.356205,7.070497
1298,14108,31,2,597.91,3.093235294117647,33,381,298.955,1.0,0.3333333333333333,1,11.473004,4.8241405
1299,14109,73,1,144.2,2.466666666666667,9,88,144.2,1.0,0.5,-1,13.4187,3.392566
1300,14110,4,12,5683.15,2.3614193548387097,94,2445,473.5958333333333,1.0,0.07692307692307693,1,8.908376,8.327211
1301,14111,14,4,692.85,3.6799999999999997,10,458,173.2125,1.0,0.2,-1,10.412858,4.2587457
1302,14112,23,7,2915.15,2.5103125,117,1651,416.45,5.0,0.4166666666666667,1,11.348134,6.743068
1303,14113,4,4,1840.42,2.481176470588235,26,745,460.105,4.0,0.5,-1,11.744695,5.9457755
1304,14114,274,2,386.53,6.312666666666667,15,101,193.265,0.0,0.0,-1,1.1942539,2.6135354
1305,14116,20,5,1382.74,3.251666666666667,61,707,276.548,0.0,0.0,1,3.812014,8.626524
1306,14117,144,1,90.0,1.25,3,72,90.0,0.0,0.0,-1,-2.3119373,4.48087
1307,14121,4,4,2780.15,2.2942138364779874,148,2082,695.0375,2.0,0.3333333333333333,-1,11.069658,7.2971444
1308,14124,84,1,419.58000000000004,0.358,4,1618,419.58000000000004,0.0,0.0,-1,-1.1283494,8.268405
1309,14125,11,3,2740.43,3.1613173652694613,159,1640,913.4766666666666,0.0,0.0,1,5.101855,6.886452
1310,14126,8,3,706.1300000000001,4.040666666666667,14,508,235.3766666666667,1.0,0.25,1,10.469531,4.2917285
1311,14127,123,3,709.71,3.9595454545454545,39,321,236.57000000000002,0.0,0.0,1,2.220176,7.524697
1312,14128,61,2,637.5,1.895,40,564,318.75,0.0,0.0,1,3.5729642,8.538974
1313,14129,2,5,1123.8600000000001,2.734423076923077,31,592,224.77200000000002,0.0,0.0,1,3.4030375,9.232165
1314,14130,319,1,483.86,2.865373134328358,66,258,483.86,0.0,0.0,1,1.378893,3.818344
1315,14132,2,11,3586.0299999999997,1.71775,100,3368,326.00272727272727,1.0,0.08333333333333333,1,8.860375,8.231585
1316,14133,130,3,605.64,3.7950000000000004,25,348,201.88,2.0,0.4,-1,11.426343,3.7440112
1317,14135,2,15,4690.31,2.472462686567164,95,3850,312.68733333333336,0.0,0.0,1,8.659218,8.348064
1318,14138,2,2,982.3800000000001,2.3117021276595744,40,610,491.19000000000005,0.0,0.0,1,3.9376082,8.104802
1319,14139,46,1,415.82,1.4576923076923076,26,510,415.82,0.0,0.0,1,-1.8461958,7.886083
1320,14140,4,2,935.05,1.823939393939394,60,811,467.525,1.0,0.3333333333333333,1,11.373512,5.6862264
1321,14141,3,4,915.13,3.5195,27,355,228.7825,2.0,0.3333333333333333,1,10.928633,4.7175913
1322,14142,373,1,311.81,1.7704545454545455,22,313,311.81,0.0,0.0,1,0.087616295,3.6932797
1323,14143,134,1,115.8,5.485714285714286,7,30,115.8,0.0,0.0,1,-0.00072565477,1.8358648
1324,14145,47,4,3742.2,4.95,6,756,935.55,1.0,0.2,-1,11.608747,5.5453844
1325,14146,9,5,4191.0,2.6339047619047617,183,2437,838.2,1.0,0.16666666666666666,1,10.847058,7.876641
1326,14147,78,2,483.4,4.55,4,108,241.7,1.0,0.3333333333333333,-1,11.330171,3.8323972
1327,14148,234,1,157.2,7.55,3,16,157.2,0.0,0.0,-1,0.44402605,1.5629756
1328,14149,221,1,446.62,2.9699999999999998,28,218,446.62,2.0,0.6666666666666666,-1,12.934045,3.0993207
1329,14150,36,2,658.64,1.6823076923076923,23,496,329.32,0.0,0.0,1,3.5175602,8.739473
1330,14152,75,2,621.29,1.143469387755102,47,711,310.645,1.0,0.3333333333333333,-1,11.065631,5.2846465
1331,14154,239,2,1345.62,7.893076923076923,52,465,672.81,0.0,0.0,-1,1.8454796,3.2867
1332,14155,266,1,118.75,5.45,6,25,118.75,0.0,0.0,1,-0.07395976,1.8171632
1333,14156,10,55,117379.63,3.826914285714286,714,57885,2134.175090909091,11.0,0.16666666666666666,-1,10.13596,9.543825
1334,14157,20,2,432.88,2.1975000000000002,45,284,216.44,1.0,0.3333333333333333,1,11.030559,4.6650376
1335,14158,40,1,507.66,1.5365853658536586,41,781,507.66,0.0,0.0,1,-1.7376244,8.166549
1336,14159,20,11,4693.01,1.4932392026578072,501,4408,426.6372727272728,3.0,0.21428571428571427,-1,9.609019,8.088046
1337,14161,216,3,1110.52,3.1771296296296296,87,455,370.17333333333335,0.0,0.0,1,1.9800203,4.4755497
1338,14162,174,2,289.36,3.8892,25,142,144.68,0.0,0.0,1,0.6737422,4.9671373
1339,14163,87,4,2445.91,4.738076923076923,36,893,611.4775,0.0,0.0,-1,3.2021532,6.7861295
1340,14164,71,2,1631.77,1.5541379310344827,28,1033,815.885,0.0,0.0,-1,3.915767,6.263789
1341,14165,276,1,122.53999999999999,3.2376,23,54,122.53999999999999,0.0,0.0,1,-0.7032274,2.653089
1342,14167,39,4,574.84,4.298461538461539,27,150,143.71,0.0,0.0,1,1.2169299,7.2501645
1343,14171,98,1,363.79,2.8863793103448274,57,167,363.79,0.0,0.0,1,-2.0259411,7.7737865
1344,14173,11,4,450.84,4.376896551724138,28,150,112.71,0.0,0.0,1,1.1412432,7.1557527
1345,14174,33,1,134.46,1.9373076923076922,26,94,134.46,0.0,0.0,1,-2.856459,6.269351
1346,14175,60,3,3222.3,3.7063758389261743,139,1515,1074.1000000000001,4.0,0.5714285714285714,-1,11.64137,7.2004867
1347,14176,297,4,576.9000000000001,3.574193548387097,28,209,144.22500000000002,1.0,0.2,-1,10.916276,3.4265366
1348,14177,86,4,559.41,4.346666666666667,37,205,139.8525,1.0,0.2,1,10.479412,3.836178
1349,14178,9,7,1620.93,1.7031192660550458,191,1505,231.5614285714286,0.0,0.0,1,7.2578006,8.578547
1350,14179,41,2,719.78,2.813575757575758,135,330,359.89,0.0,0.0,1,3.045779,9.016657
1351,14180,11,25,4748.52,9.311208333333333,112,719,189.94080000000002,6.0,0.1935483870967742,-1,8.661109,6.2788787
1352,14184,67,1,452.89,5.418333333333333,24,127,452.89,0.0,0.0,1,1.3763442,5.914438
1353,14185,331,1,197.65,59.73333333333333,3,6,197.65,0.0,0.0,-1,1.844721,1.3408027
1354,14188,31,6,2054.36,1.975076923076923,34,1162,342.3933333333334,4.0,0.4,-1,11.194005,5.884315
1355,14189,2,15,4654.08,2.158,176,3937,310.272,9.0,0.375,-1,9.974097,7.9995112
1356,14191,2,13,4684.76,1.9932818532818533,145,3662,360.36615384615385,1.0,0.07142857142857142,1,8.90259,8.363463
1357,14193,68,2,853.39,2.724047619047619,35,445,426.695,0.0,0.0,1,3.290479,7.92283
1358,14194,5,21,11349.52,3.387288428324698,269,5840,540.4533333333334,11.0,0.34375,1,9.898883,8.826003
1359,14195,202,2,1012.0,5.992857142857143,7,760,506.0,1.0,0.3333333333333333,-1,11.587112,3.3916833
1360,14196,107,1,335.52,3.265,6,142,335.52,0.0,0.0,1,-0.70742273,6.468582
1361,14198,18,4,701.4,4.7356410256410255,35,290,175.35,3.0,0.42857142857142855,1,11.854334,4.376518
1362,14199,218,1,185.39999999999998,5.8999999999999995,2,28,185.39999999999998,0.0,0.0,-1,0.14391968,1.9640476
1363,14201,60,7,747.44,2.545945945945946,32,590,106.77714285714286,2.0,0.2222222222222222,-1,9.9499655,4.6948204
1364,14204,2,1,161.03,2.4050000000000002,36,82,161.03,0.0,0.0,1,-2.6940196,6.4889116
1365,14205,17,2,466.7,4.167916666666667,23,204,233.35,2.0,0.5,-1,12.546293,4.118503
1366,14206,239,1,328.15999999999997,1.797,20,276,328.15999999999997,1.0,0.5,-1,13.111617,2.9379575
1367,14208,95,1,151.74,3.5269999999999997,10,114,151.74,0.0,0.0,1,-0.9969216,5.2861824
1368,14209,11,6,2073.43,5.291494252873563,55,691,345.57166666666666,1.0,0.14285714285714285,1,9.242126,6.1198325
1369,14210,106,6,1905.8400000000001,3.816372549019608,66,760,317.64000000000004,1.0,0.14285714285714285,1,9.747603,6.1317844
1370,14211,53,9,2241.1,2.7716964285714285,87,1242,249.0111111111111,4.0,0.3076923076923077,1,10.267528,7.017689
1371,14212,90,1,1070.48,1.2522222222222221,9,1152,1070.48,0.0,0.0,-1,3.81724,5.5692534
1372,14214,31,5,1004.38,2.3407462686567166,64,751,200.876,2.0,0.2857142857142857,1,10.215408,5.326352
1373,14215,12,6,1789.72,2.221111111111111,98,1358,298.2866666666667,1.0,0.14285714285714285,1,9.390497,7.1248126
1374,14216,3,4,1839.3,4.716271186440678,47,594,459.825,0.0,0.0,1,2.9528158,6.99215
1375,14217,2,17,2004.98,5.4955,78,689,117.94,7.0,0.2916666666666667,-1,9.2446995,6.026997
1376,14218,43,1,169.48000000000002,1.4400000000000002,12,160,169.48000000000002,0.0,0.0,1,-2.650608,5.943948
1377,14219,4,1,89.94,2.2885714285714287,7,78,89.94,0.0,0.0,1,-2.111823,5.35423
1378,14220,247,2,632.4,3.3961904761904766,21,272,316.2,0.0,0.0,1,1.0731268,4.16185
1379,14221,42,9,3432.8,3.2711398963730574,123,2191,381.4222222222222,1.0,0.1,1,9.173566,7.430716
1380,14222,177,1,683.17,1.706829268292683,41,607,683.17,0.0,0.0,-1,3.1775632,5.282258
1381,14223,92,3,991.13,3.8998333333333335,50,585,330.37666666666667,1.0,0.25,1,10.906731,4.926895
1382,14224,110,4,1050.12,3.8577966101694914,105,514,262.53,0.0,0.0,-1,2.7268972,7.707788
1383,14226,29,5,2232.19,2.8997014925373135,64,1308,446.438,2.0,0.2857142857142857,1,10.832181,6.457749
1384,14227,26,10,3350.96,2.8489714285714287,117,1820,335.096,5.0,0.3333333333333333,1,10.334825,7.30326
1385,14229,52,3,1547.2,3.22,29,610,515.7333333333333,2.0,0.4,-1,11.766695,5.7074456
1386,14231,184,3,925.71,3.6696000000000004,47,409,308.57,2.0,0.4,-1,11.351128,4.0670443
1387,14232,43,5,2048.07,1.8238260869565217,81,1941,409.61400000000003,3.0,0.375,1,11.359196,6.0260944
1388,14233,49,4,1462.72,2.7905714285714285,30,680,365.68,1.0,0.2,1,10.453192,5.6139693
1389,14234,22,4,775.46,1.591069182389937,122,963,193.865,0.0,0.0,1,4.4137945,9.549049
1390,14235,75,5,3144.86,2.017974683544304,65,1959,628.972,1.0,0.16666666666666666,-1,10.718041,6.5425315
1391,14236,81,2,490.86,2.0653333333333332,15,310,245.43,0.0,0.0,1,0.08278645,8.593533
1392,14237,373,1,161.0,7.122222222222222,9,38,161.0,0.0,0.0,-1,0.44170645,1.7571017
1393,14238,326,1,146.85,2.2874999999999996,8,111,146.85,0.0,0.0,1,-1.1781915,3.0172484
1394,14239,43,11,2380.85,3.6066964285714285,83,993,216.4409090909091,2.0,0.15384615384615385,1,8.816151,6.605936
1395,14240,30,2,890.34,3.439761904761905,37,418,445.17,0.0,0.0,1,3.037094,7.5527477
1396,14241,184,1,213.70000000000002,1.955,10,146,213.70000000000002,0.0,0.0,1,-1.0381652,4.0141644
1397,14242,235,2,280.55,3.720625,13,123,140.275,0.0,0.0,1,0.6671812,4.756354
1398,14243,9,10,2588.77,3.9612765957446805,99,1221,258.877,4.0,0.2857142857142857,1,9.809304,6.7905507
1399,14245,220,2,1693.45,3.1289814814814814,107,976,846.725,3.0,0.6,-1,12.717672,3.4884102
1400,14246,111,3,1474.06,2.9734666666666665,57,804,491.3533333333333,0.0,0.0,1,3.9550662,7.339055
1401,14247,278,1,136.76999999999998,3.912,19,47,136.76999999999998,0.0,0.0,1,-0.46448058,2.228773
1402,14248,318,1,302.58,3.0525,8,102,302.58,0.0,0.0,1,0.46131238,3.2235842
1403,14250,7,3,1904.05,2.487207207207207,94,1200,634.6833333333333,0.0,0.0,1,4.8464293,7.877862
1404,14251,2,5,2879.7000000000003,2.0692307692307694,37,1674,575.94,0.0,0.0,1,5.41814,8.540837
1405,14256,260,2,969.0600000000001,4.05188679245283,51,414,484.53000000000003,1.0,0.3333333333333333,-1,11.317749,4.147444
1406,14257,64,5,3099.7200000000003,2.838867924528302,88,1682,619.9440000000001,1.0,0.16666666666666666,1,10.708862,7.0152164
1407,14258,9,9,12669.98,3.8380180180180177,58,7100,1407.7755555555555,1.0,0.1,-1,10.193225,8.9995775
1408,14259,142,1,120.0,2.83,5,68,120.0,0.0,0.0,1,-1.410401,4.2590733
1409,14261,51,2,1163.45,5.064038461538461,52,406,581.725,0.0,0.0,1,2.7731376,6.8587246
1410,14262,8,8,2618.23,2.090699300699301,87,1645,327.27875,0.0,0.0,1,5.55884,8.656082
1411,14264,155,2,333.97,6.62,15,70,166.985,1.0,0.3333333333333333,-1,11.510073,3.459304
1412,14265,109,2,530.18,5.862903225806452,31,330,265.09,0.0,0.0,-1,1.9089625,6.7375016
1413,14267,163,3,1516.24,4.3910909090909085,25,530,505.41333333333336,4.0,0.5714285714285714,-1,12.660191,3.9229422
1414,14270,332,1,492.65000000000003,4.570689655172414,29,197,492.65000000000003,0.0,0.0,1,1.41133,3.179689
1415,14271,226,1,112.32,2.491,10,88,112.32,0.0,0.0,1,-1.3159289,3.4835289
1416,14272,74,2,437.96,2.2675757575757576,33,599,218.98,0.0,0.0,1,2.8954184,8.486628
1417,14273,51,4,559.97,2.4848275862068965,22,264,139.9925,0.0,0.0,1,1.3863888,9.120902
1418,14276,99,3,1119.74,2.2271875,52,744,373.24666666666667,2.0,0.4,1,11.439958,5.6109633
1419,14277,15,3,4216.2,3.8665777777777777,195,1984,1405.3999999999999,1.0,0.25,-1,11.093037,7.5031075
1420,14280,197,1,134.04,4.73375,8,52,134.04,0.0,0.0,1,-0.16181289,2.0743217
1421,14282,3,15,3729.34,1.600320512820513,70,2668,248.62266666666667,0.0,0.0,1,7.956356,8.389503
1422,14284,31,2,595.25,4.821875,24,161,297.625,1.0,0.3333333333333333,1,11.629491,4.15903
1423,14285,21,4,1910.01,4.82037037037037,18,541,477.5025,0.0,0.0,-1,2.758233,6.945077
1424,14286,24,3,4628.75,1.5431785714285713,220,4338,1542.9166666666667,2.0,0.4,-1,11.331834,7.6901937
1425,14287,8,3,176.63,1.913333333333333,9,261,58.876666666666665,1.0,0.25,-1,10.749786,4.039319
1426,14288,213,1,426.6,3.00625,16,188,426.6,1.0,0.5,0,12.973066,3.0207927
1427,14289,9,6,911.26,5.346382978723404,33,292,151.87666666666667,0.0,0.0,1,1.7138604,7.004906
1428,14290,11,5,2314.65,3.6530693069306936,89,915,462.93,1.0,0.16666666666666666,1,9.818765,6.5280385
1429,14291,2,11,3883.25,2.5928691983122363,145,2749,353.02272727272725,1.0,0.08333333333333333,1,8.909923,8.150508
1430,14292,8,9,4871.93,3.346,64,1663,541.3255555555556,5.0,0.35714285714285715,1,10.576329,7.3570733
1431,14293,3,4,1046.56,2.206393442622951,51,709,261.64,0.0,0.0,1,3.9137814,9.301517
1432,14295,40,1,166.20000000000002,1.9300000000000002,5,84,166.20000000000002,1.0,0.5,-1,13.432168,3.3438404
1433,14297,18,4,1305.33,2.3419354838709676,48,865,326.3325,2.0,0.3333333333333333,1,11.085446,5.723364
1434,14298,8,44,51527.3,1.4979780085522296,884,58343,1171.075,1.0,0.022222222222222223,-1,9.951904,9.515653
1435,14299,8,9,3965.62,3.091818181818182,94,2149,440.6244444444444,9.0,0.5,-1,11.010612,7.2398696
1436,14300,19,1,43.2,1.383333333333333,3,32,43.2,0.0,0.0,-1,-2.466842,4.7301407
1437,14301,117,1,640.14,1.3523076923076922,13,606,640.14,1.0,0.5,-1,13.482496,3.7073052
1438,14304,223,1,383.45,4.885294117647058,17,139,383.45,1.0,0.5,0,12.343431,3.1064286
1439,14305,71,3,1858.96,2.3532380952380954,96,1089,619.6533333333333,2.0,0.4,1,11.620871,6.3633575
1440,14306,51,2,2093.32,4.135151515151516,33,1075,1046.66,1.0,0.3333333333333333,-1,11.862378,5.580143
1441,14307,89,6,2995.72,2.4864444444444445,150,2058,499.28666666666663,0.0,0.0,1,5.5567036,7.7629294
1442,14309,8,9,2352.53,2.456153846153846,74,1633,261.39222222222224,1.0,0.1,1,9.116687,7.1621103
1443,14311,243,1,310.26,5.084,20,146,310.26,1.0,0.5,0,12.323678,3.0494258
1444,14312,47,6,1611.59,3.5480459770114945,74,1012,268.5983333333333,0.0,0.0,1,5.2165565,7.9627323
1445,14314,107,1,120.0,0.66625,8,296,120.0,0.0,0.0,-1,-2.7028077,5.709052
1446,14315,45,6,2481.13,3.71,64,1021,413.5216666666667,1.0,0.14285714285714285,1,9.556405,6.3718524
1447,14317,65,1,508.58000000000004,3.0975,24,255,508.58000000000004,0.0,0.0,1,2.2414834,5.453238
1448,14320,207,2,477.79,1.957741935483871,29,325,238.895,1.0,0.3333333333333333,-1,11.333332,4.084329
1449,14321,11,5,1530.75,1.41869918699187,111,2406,306.15,0.0,0.0,1,5.314313,9.040567
1450,14323,115,2,605.0600000000001,2.996388888888889,32,350,302.53000000000003,2.0,0.5,1,12.914778,4.1307783
1451,14326,242,1,183.85,2.8000000000000003,8,103,183.85,1.0,0.5,-1,12.671232,2.4840982
1452,14327,163,1,311.65,2.5875,12,139,311.65,0.0,0.0,1,0.45246294,4.2080054
1453,14329,17,7,5014.84,2.8467181467181466,218,3095,716.4057142857143,7.0,0.5,-1,11.288116,7.3834953
1454,14331,124,2,462.65999999999997,3.019285714285714,27,252,231.32999999999998,0.0,0.0,1,2.084694,7.770567
1455,14332,23,3,866.31,2.1165384615384615,22,481,288.77,0.0,0.0,1,3.3715682,8.817885
1456,14333,68,1,415.2,8.063333333333334,15,58,415.2,1.0,0.5,-1,12.229706,3.6833093
1457,14334,17,8,2552.21,3.291543209876543,98,1731,319.02625,1.0,0.1111111111111111,1,9.106212,7.195128
1458,14335,16,2,468.26,2.2895238095238097,55,379,234.13,0.0,0.0,1,2.4256346,9.193348
1459,14336,17,4,1614.91,1.6151111111111112,77,1759,403.7275,0.0,0.0,1,5.1552334,8.839338
1460,14338,161,2,588.22,3.6470967741935483,30,335,294.11,2.0,0.5,-1,12.747413,4.0162435
1461,14339,243,1,309.52,2.032857142857143,14,168,309.52,3.0,0.75,-1,12.962658,2.9706643
1462,14340,219,1,134.7,2.9333333333333336,6,58,134.7,0.0,0.0,1,-1.1105436,3.3195286
1463,14341,45,8,2182.28,2.553875968992248,109,1403,272.785,1.0,0.1111111111111111,1,9.171427,7.0875597
1464,14342,21,4,668.5600000000001,2.8904761904761904,18,347,167.14000000000001,2.0,0.3333333333333333,-1,10.851485,4.4599504
1465,14344,127,8,889.9300000000001,4.225633802816901,56,477,111.24125000000001,0.0,0.0,-1,2.1348147,8.28276
1466,14345,39,1,108.97999999999999,3.49,6,50,108.97999999999999,0.0,0.0,1,-1.4589316,5.417856
1467,14346,121,2,1021.58,4.602333333333333,55,605,510.79,0.0,0.0,1,2.6701243,6.531878
1468,14348,260,1,409.57,2.962222222222222,18,183,409.57,0.0,0.0,1,0.89951414,3.707885
1469,14349,10,1,133.5,2.3193548387096774,31,86,133.5,0.0,0.0,1,-2.7665381,6.441741
1470,14350,274,1,282.93,2.2866666666666666,18,183,282.93,1.0,0.5,-1,12.986904,2.773518
1471,14351,165,1,51.0,4.25,1,12,51.0,0.0,0.0,-1,-0.23445821,1.6825929
1472,14352,157,4,1078.96,3.8659574468085105,44,538,269.74,0.0,0.0,1,2.4030766,7.588771
1473,14353,215,1,90.6,1.3666666666666665,6,64,90.6,0.0,0.0,1,-2.002104,3.8400753
1474,14354,6,2,163.62,1.2377777777777779,9,210,81.81,0.0,0.0,1,-2.7350354,5.2380404
1475,14355,366,1,174.4,2.85,11,92,174.4,0.0,0.0,1,-0.677932,2.8667536
1476,14356,80,2,701.23,3.9027272727272724,33,277,350.615,2.0,0.5,1,12.831789,4.201075
1477,14357,43,1,225.77,1.9502439024390246,39,148,225.77,0.0,0.0,1,-2.8776078,6.9740443
1478,14359,19,3,912.18,3.922727272727273,44,371,304.06,3.0,0.5,1,12.606136,4.442752
1479,14360,32,4,2128.23,3.1004237288135594,104,1151,532.0575,0.0,0.0,1,5.070291,7.639705
1480,14362,22,1,161.2,2.3285365853658537,37,100,161.2,0.0,0.0,1,-2.748853,6.515831
1481,14364,109,8,3717.35,3.0260869565217394,61,1967,464.66875,0.0,0.0,-1,5.609038,7.600811
1482,14367,8,16,9261.52,3.1757251908396946,270,4438,578.845,3.0,0.15789473684210525,1,9.680314,8.847077
1483,14368,320,1,155.0,6.125,8,36,155.0,0.0,0.0,1,0.3370256,1.6970401
1484,14371,295,1,100.5,3.775,4,34,100.5,0.0,0.0,1,-0.9004867,2.3255134
1485,14373,358,1,76.55,11.625,4,17,76.55,0.0,0.0,-1,0.5953037,1.3464423
1486,14375,185,1,257.68,1.8789333333333331,57,194,257.68,0.0,0.0,1,-0.46025932,4.053514
1487,14377,191,2,617.05,9.15,11,219,308.525,0.0,0.0,-1,1.6166519,2.7113762
