index,CustomerID,Recency,Frequency,Monetary,AvgUnitPrice,DistinctProducts,TotalItems,AvgBasketValue,ReturnFrequency,ReturnRate
777,13379,26,3,572.56,1.7503092783505154,85,601,190.85333333333332,0.0,0.0
778,13381,32,6,3639.31,3.0504069767441857,77,2029,606.5516666666666,1.0,0.14285714285714285
779,13382,281,1,222.99,2.7520000000000002,15,131,222.99,0.0,0.0
780,13384,31,7,4151.93,3.173223684210526,123,2422,593.1328571428572,2.0,0.2222222222222222
781,13385,330,1,534.57,4.533142857142857,35,281,534.57,0.0,0.0
782,13388,131,2,677.1,4.5608571428571425,35,282,338.55,1.0,0.3333333333333333
783,13389,11,3,797.96,3.844901960784314,50,429,265.9866666666667,0.0,0.0
784,13390,75,1,544.08,3.060769230769231,13,224,544.08,0.0,0.0
785,13391,204,1,59.8,14.95,1,4,59.8,0.0,0.0
786,13394,2,8,2520.02,1.6380000000000001,124,2392,315.0025,2.0,0.2
787,13395,185,1,307.72,2.7238095238095235,21,336,307.72,0.0,0.0
788,13396,29,2,1360.99,3.8948837209302325,42,600,680.495,2.0,0.5
789,13397,73,5,1544.13,4.0,28,430,308.826,1.0,0.16666666666666666
790,13398,192,1,457.34,3.4296153846153845,26,281,457.34,0.0,0.0
791,13402,127,2,621.23,1.97974358974359,32,479,310.615,0.0,0.0
792,13403,18,1,75.0,2.9166666666666665,3,44,75.0,0.0,0.0
793,13404,1,2,252.49,2.900909090909091,11,111,126.245,0.0,0.0
794,13405,74,3,572.451,5.427814814814814,25,165,190.817,0.0,0.0
795,13408,2,62,28117.04,2.439100418410042,234,16232,453.5006451612903,19.0,0.2345679012345679
796,13410,24,5,1003.06,2.440714285714286,15,518,200.612,2.0,0.2857142857142857
797,13411,107,1,213.55,3.263888888888889,17,72,213.55,0.0,0.0
798,13414,134,3,1390.5,1.8404166666666668,23,1574,463.5,0.0,0.0
799,13416,44,2,712.5,5.455263157894737,11,142,356.25,0.0,0.0
800,13417,5,2,640.83,6.356428571428571,26,162,320.415,0.0,0.0
801,13418,12,18,6127.43,2.9381578947368423,223,3918,340.4127777777778,5.0,0.21739130434782608
802,13419,64,1,221.06,1.011875,16,275,221.06,0.0,0.0
803,13420,150,2,159.85,3.5425,8,101,79.925,2.0,0.5
804,13421,40,2,1851.08,2.088461538461538,88,1181,925.54,1.0,0.3333333333333333
805,13422,64,1,2626.3,3.0306299212598424,127,1326,2626.3,1.0,0.5
806,13425,108,3,1624.21,2.634102564102564,66,1123,541.4033333333333,0.0,0.0
807,13426,1,10,3641.32,1.8858598726114648,103,2245,364.132,2.0,0.16666666666666666
808,13427,19,3,582.6,1.6500000000000001,25,545,194.20000000000002,0.0,0.0
809,13428,10,1,218.47,1.9724324324324325,70,156,218.47,0.0,0.0
810,13429,11,4,1006.8,1.2207462686567165,55,1390,251.7,0.0,0.0
811,13430,19,2,679.45,1.6575510204081632,48,751,339.725,2.0,0.5
812,13431,67,2,1269.1,3.2167391304347825,44,672,634.55,0.0,0.0
813,13434,74,2,534.24,1.652,9,300,267.12,0.0,0.0
814,13435,5,7,3809.8900000000003,2.935247524752475,68,2129,544.2700000000001,2.0,0.2222222222222222
815,13436,2,1,196.89,5.829999999999999,12,76,196.89,0.0,0.0
816,13437,14,7,3408.06,4.8889820359281435,143,1283,486.86571428571426,0.0,0.0
817,13439,255,1,283.71,1.7253703703703704,54,242,283.71,0.0,0.0
818,13441,92,1,296.64,1.926153846153846,13,204,296.64,0.0,0.0
819,13447,23,3,1129.14,3.139830508474576,55,584,376.38000000000005,1.0,0.25
820,13448,17,6,3539.37,3.182205128205128,137,1660,589.895,4.0,0.4
821,13449,24,1,291.88,1.924736842105263,19,222,291.88,0.0,0.0
822,13450,27,6,2043.7199999999998,1.5401408450704224,32,1982,340.61999999999995,0.0,0.0
823,13451,26,5,2976.15,2.1018284424379234,315,2149,595.23,1.0,0.16666666666666666
824,13452,259,2,590.0,295.0,1,2,295.0,0.0,0.0
825,13453,166,2,356.97999999999996,4.546470588235294,16,134,178.48999999999998,0.0,0.0
826,13455,25,2,1058.34,4.624347826086956,42,354,529.17,2.0,0.5
827,13456,18,6,1766.72,3.458730158730159,43,765,294.4533333333333,1.0,0.14285714285714285
828,13458,7,14,9646.57,2.4352356020942407,242,5508,689.0407142857142,8.0,0.36363636363636365
829,13460,29,2,183.44,1.06,16,286,91.72,0.0,0.0
830,13461,39,3,1445.0,1.5685185185185186,14,1170,481.6666666666667,0.0,0.0
831,13462,253,1,151.5,3.388888888888889,9,62,151.5,1.0,0.5
832,13464,58,1,674.68,3.205609756097561,41,403,674.68,0.0,0.0
833,13466,184,1,307.9,2.841764705882353,17,259,307.9,1.0,0.5
834,13467,11,2,1083.71,2.731818181818182,89,584,541.855,0.0,0.0
835,13468,2,37,5704.97,4.103245033112583,184,2589,154.1883783783784,4.0,0.0975609756097561
836,13470,99,2,165.0,1.65,7,100,82.5,0.0,0.0
837,13471,1,4,2531.58,2.5075384615384615,214,1590,632.895,0.0,0.0
838,13473,61,2,422.64,3.728095238095238,21,266,211.32,1.0,0.3333333333333333
839,13474,236,1,229.59,2.32265625,59,132,229.59,0.0,0.0
840,13475,191,4,1431.78,2.8886046511627907,64,1012,357.945,0.0,0.0
841,13476,179,2,1238.47,8.79551724137931,56,417,619.235,2.0,0.5
842,13477,38,6,1454.58,2.530886075949367,57,1021,242.42999999999998,2.0,0.25
843,13479,201,2,300.95,4.6466666666666665,14,134,150.475,1.0,0.3333333333333333
844,13481,46,5,1804.56,2.2855963302752293,98,1142,360.912,3.0,0.375
845,13482,232,1,184.64,2.439090909090909,11,116,184.64,0.0,0.0
846,13483,66,1,140.34,1.0559999999999998,10,160,140.34,0.0,0.0
847,13484,241,1,313.8,7.5,8,44,313.8,0.0,0.0
848,13485,233,1,454.24,2.425217391304348,23,277,454.24,0.0,0.0
849,13486,78,3,1122.41,2.9099999999999997,69,669,374.1366666666667,0.0,0.0
850,13487,58,3,575.4,4.451176470588235,26,265,191.79999999999998,0.0,0.0
851,13488,17,13,8968.31,3.4669194312796208,271,4518,689.87,4.0,0.23529411764705882
852,13489,105,4,449.52,1.417142857142857,11,560,112.38,0.0,0.0
853,13491,52,10,1215.82,3.372093023255814,73,903,121.582,0.0,0.0
854,13492,136,3,1269.84,4.5016,38,408,423.28,0.0,0.0
855,13493,275,2,618.63,12.89625,6,380,309.315,0.0,0.0
856,13494,312,1,316.26000000000005,3.665,18,162,316.26000000000005,0.0,0.0
857,13495,8,5,2044.8700000000001,2.5783333333333336,34,829,408.97400000000005,1.0,0.16666666666666666
858,13496,11,2,653.33,3.108285714285714,28,341,326.665,1.0,0.3333333333333333
859,13497,283,2,348.05,2.973684210526316,19,163,174.025,1.0,0.3333333333333333
860,13499,18,5,1159.11,2.131666666666667,31,1365,231.82199999999997,2.0,0.2857142857142857
861,13500,23,3,1166.77,3.627076923076923,60,609,388.92333333333335,1.0,0.25
862,13501,288,1,1340.32,3.7321153846153843,52,560,1340.32,1.0,0.5
863,13502,17,3,292.0,1.7977777777777777,17,264,97.33333333333333,0.0,0.0
864,13503,71,1,216.85,2.1811764705882353,17,248,216.85,0.0,0.0
865,13504,64,1,295.93,3.7018181818181817,22,178,295.93,0.0,0.0
866,13505,73,4,4393.63,3.2970232558139534,182,2486,1098.4075,4.0,0.5
867,13506,316,2,458.52,2.8611538461538464,26,324,229.26,1.0,0.3333333333333333
868,13507,3,4,2479.16,3.3541975308641976,146,1597,619.79,0.0,0.0
869,13508,244,1,110.97,5.1925,12,24,110.97,0.0,0.0
870,13509,9,7,979.72,1.3643181818181818,27,1106,139.96,0.0,0.0
871,13510,1,4,1791.56,2.385913043478261,86,1386,447.89,1.0,0.2
872,13512,261,1,251.21,4.1353333333333335,15,143,251.21,0.0,0.0
873,13513,127,1,205.1,3.685,10,109,205.1,0.0,0.0
874,13514,74,1,152.20000000000002,4.175000000000001,4,40,152.20000000000002,0.0,0.0
875,13515,73,4,891.12,2.1654237288135594,50,681,222.78,0.0,0.0
876,13516,21,3,1389.41,2.9477272727272723,43,985,463.1366666666667,0.0,0.0
877,13517,60,3,2128.42,2.921631205673759,125,1369,709.4733333333334,2.0,0.4
878,13518,86,1,659.4399999999999,2.7518421052631576,36,392,659.4399999999999,0.0,0.0
879,13519,78,1,122.75,6.34375,8,23,122.75,1.0,0.5
880,13520,59,6,3624.35,4.549462365591398,49,1649,604.0583333333333,2.0,0.25
881,13521,1,3,1093.65,1.8141743119266056,313,736,364.55,0.0,0.0
882,13522,30,1,125.80000000000001,3.2700000000000005,5,44,125.80000000000001,0.0,0.0
883,13523,33,5,3964.88,6.2013372093023245,157,1752,792.976,1.0,0.16666666666666666
884,13524,41,5,680.1800000000001,3.4651851851851854,17,324,136.036,0.0,0.0
885,13525,15,2,628.78,3.901666666666667,5,394,314.39,0.0,0.0
886,13527,34,7,2287.51,2.858340807174888,153,1692,326.7871428571429,1.0,0.125
887,13529,79,2,307.76,5.598666666666667,15,74,153.88,0.0,0.0
888,13531,205,2,483.8,4.539545454545455,17,174,241.9,0.0,0.0
889,13532,34,1,210.31,2.223181818181818,66,129,210.31,0.0,0.0
890,13533,183,3,270.79,1.9332894736842106,61,204,90.26333333333334,0.0,0.0
891,13534,2,25,5870.08,2.811013513513514,119,2961,234.8032,18.0,0.4186046511627907
892,13536,1,7,3448.29,3.2182681564245814,91,2136,492.61285714285714,0.0,0.0
893,13538,43,7,1280.85,7.4764,10,175,182.97857142857143,0.0,0.0
894,13539,86,3,631.34,4.195135135135135,35,320,210.4466666666667,1.0,0.25
895,13544,40,2,291.41,2.943448275862069,76,127,145.705,0.0,0.0
896,13546,12,3,626.99,2.204285714285714,72,359,208.99666666666667,0.0,0.0
897,13548,96,2,682.41,2.8149193548387097,114,441,341.205,0.0,0.0
898,13549,26,7,918.2,3.5321568627450985,37,458,131.17142857142858,1.0,0.125
899,13551,319,1,91.80000000000001,7.65,4,12,91.80000000000001,0.0,0.0
900,13552,66,12,3740.07,3.9112844036697245,82,1417,311.6725,4.0,0.25
901,13555,74,4,4149.28,2.388235294117647,128,2660,1037.32,0.0,0.0
902,13557,28,2,584.06,1.4773529411764705,31,546,292.03,0.0,0.0
903,13558,6,4,605.06,2.2094857142857145,123,344,151.265,0.0,0.0
904,13560,7,1,174.37,2.9854545454545454,32,64,174.37,0.0,0.0
905,13561,216,1,141.85999999999999,3.5464285714285713,14,83,141.85999999999999,0.0,0.0
906,13562,82,3,1799.33,3.83719512195122,50,757,599.7766666666666,0.0,0.0
907,13563,84,2,777.53,8.512857142857143,49,209,388.765,0.0,0.0
908,13564,144,3,1749.02,10.248795180722892,68,661,583.0066666666667,2.0,0.4
909,13565,19,2,240.22,1.7186842105263158,35,172,120.11,0.0,0.0
910,13566,41,2,874.71,1.8909090909090909,134,575,437.355,0.0,0.0
911,13568,173,1,192.85,3.001136363636364,41,70,192.85,0.0,0.0
912,13569,17,2,373.75,3.1531764705882352,73,164,186.875,0.0,0.0
913,13570,243,1,239.49,2.102592592592593,27,161,239.49,0.0,0.0
914,13571,13,12,2092.32,1.7267741935483871,157,1759,174.36,0.0,0.0
915,13572,206,1,1384.25,4.502424242424243,32,534,1384.25,0.0,0.0
916,13573,50,2,294.4,3.5473076923076925,24,303,147.2,0.0,0.0
917,13575,23,5,732.0699999999999,2.1478260869565218,41,449,146.414,0.0,0.0
918,13576,10,18,6717.34,3.223492063492064,78,2646,373.18555555555554,2.0,0.1
919,13577,25,4,1687.6000000000001,3.086987951807229,61,791,421.90000000000003,1.0,0.2
920,13579,15,2,467.04,4.260434782608695,19,176,233.52,0.0,0.0
921,13581,309,1,118.0,4.48,10,30,118.0,0.0,0.0
922,13583,156,1,781.03,2.0120754716981133,53,725,781.03,0.0,0.0
923,13584,307,1,142.4,4.164583333333333,24,37,142.4,0.0,0.0
924,13587,64,1,712.4,6.63625,8,180,712.4,2.0,0.6666666666666666
925,13588,16,9,2478.95,1.376494252873563,131,2606,275.43888888888887,4.0,0.3076923076923077
926,13589,15,2,379.65,6.701428571428571,21,114,189.825,0.0,0.0
927,13590,11,6,1981.92,1.8458620689655172,70,1848,330.32,1.0,0.14285714285714285
928,13591,65,3,1117.13,3.979310344827586,56,485,372.3766666666667,0.0,0.0
929,13592,36,4,247.95999999999998,6.26,15,84,61.989999999999995,0.0,0.0
930,13593,108,5,2037.0800000000002,4.3735156250000005,77,731,407.41600000000005,1.0,0.16666666666666666
931,13594,53,1,396.97,1.5953846153846152,26,359,396.97,0.0,0.0
932,13596,6,2,697.04,2.282951807228916,133,406,348.52,0.0,0.0
933,13598,47,1,180.17000000000002,3.3560000000000003,33,58,180.17000000000002,1.0,0.5
934,13599,1,21,5153.67,2.7971659919028338,171,3294,245.41285714285715,12.0,0.36363636363636365
935,13600,312,1,219.52,3.0642105263157893,19,324,219.52,0.0,0.0
936,13601,45,2,693.32,1.8624242424242423,90,548,346.66,0.0,0.0
937,13602,65,1,428.89,2.0608695652173914,23,267,428.89,0.0,0.0
938,13603,26,1,164.34,2.111851851851852,27,164,164.34,0.0,0.0
939,13606,29,3,280.53999999999996,2.2688372093023257,40,279,93.51333333333332,0.0,0.0
940,13607,40,1,678.01,3.150612244897959,93,290,678.01,0.0,0.0
941,13610,12,7,1131.88,2.8789823008849558,165,516,161.69714285714286,2.0,0.2222222222222222
942,13611,89,3,1171.8,2.35472972972973,67,766,390.59999999999997,1.0,0.25
943,13614,24,4,1610.46,3.7748756218905473,171,570,402.615,0.0,0.0
944,13615,319,1,417.69,3.387391304347826,23,189,417.69,1.0,0.5
945,13617,40,3,544.18,2.789772727272727,31,300,181.39333333333332,0.0,0.0
946,13618,174,1,177.34,1.0353846153846153,13,246,177.34,0.0,0.0
947,13621,117,1,213.85,1.1289473684210527,19,343,213.85,0.0,0.0
948,13623,31,5,747.78,3.594444444444444,75,294,149.55599999999998,2.0,0.2857142857142857
949,13626,253,1,257.23,2.1405263157894736,19,209,257.23,0.0,0.0
950,13627,59,5,1638.47,2.9745652173913046,84,1269,327.694,2.0,0.2857142857142857
951,13629,23,11,7792.36,2.3242372881355933,28,4372,708.3963636363636,0.0,0.0
952,13630,5,7,2031.78,2.003098591549296,51,1391,290.2542857142857,4.0,0.36363636363636365
953,13631,100,11,3070.42,6.16090909090909,6,467,279.1290909090909,1.0,0.08333333333333333
954,13632,25,5,2121.27,3.1735616438356162,121,1037,424.254,1.0,0.16666666666666666
955,13634,33,5,1575.16,3.3305851063829786,156,704,315.03200000000004,0.0,0.0
956,13635,68,1,1071.03,2.405806451612903,62,677,1071.03,0.0,0.0
957,13636,37,5,949.12,3.785396825396825,57,592,189.824,1.0,0.16666666666666666
958,13637,52,3,810.5,2.365841584158416,79,409,270.1666666666667,0.0,0.0
959,13638,16,1,122.64,2.9925,8,93,122.64,0.0,0.0
960,13639,74,1,1033.34,1.443,39,800,1033.34,0.0,0.0
961,13642,216,1,354.8,3.251212121212121,57,173,354.8,0.0,0.0
962,13643,31,3,519.44,2.394642857142857,24,273,173.14666666666668,0.0,0.0
963,13644,16,4,2624.26,3.043013698630137,144,2067,656.065,1.0,0.2
964,13645,120,1,252.1,3.3699999999999997,5,158,252.1,0.0,0.0
965,13647,10,4,1678.1200000000001,3.3203797468354432,65,895,419.53000000000003,1.0,0.2
966,13649,257,2,346.6,3.191304347826087,23,139,173.3,0.0,0.0
967,13650,17,6,1836.34,3.1525,79,922,306.0566666666667,1.0,0.14285714285714285
968,13651,35,2,94.2,6.058333333333334,6,33,47.1,0.0,0.0
969,13652,46,3,1095.08,3.1233333333333335,48,578,365.02666666666664,0.0,0.0
970,13654,43,6,2707.33,2.5266867469879517,157,2182,451.22166666666664,0.0,0.0
971,13655,114,2,932.97,3.3296428571428573,52,605,466.485,0.0,0.0
972,13656,165,2,379.65,1.7189795918367348,49,490,189.825,0.0,0.0
973,13657,11,2,382.14,2.993125,16,209,191.07,0.0,0.0
974,13658,10,5,2639.17,4.0226851851851855,91,1019,527.8340000000001,2.0,0.2857142857142857
975,13659,206,2,1573.2,3.8291346153846155,92,894,786.6,1.0,0.3333333333333333
976,13662,86,3,897.76,3.2800000000000002,50,543,299.25333333333333,4.0,0.5714285714285714
977,13663,179,1,189.47,4.5,13,91,189.47,0.0,0.0
978,13666,60,3,84.65,3.7416666666666667,12,41,28.21666666666667,0.0,0.0
979,13667,149,1,305.02,2.4348275862068967,82,154,305.02,0.0,0.0
980,13668,3,21,6363.59,2.976063829787234,284,3742,303.02809523809526,8.0,0.27586206896551724
981,13669,51,2,218.55,2.7511111111111113,9,237,109.275,0.0,0.0
982,13670,75,1,349.7,1.8768,25,282,349.7,0.0,0.0
983,13672,301,2,186.39000000000001,4.463333333333334,4,57,93.19500000000001,4.0,0.6666666666666666
984,13673,19,2,396.92,3.301846153846154,47,119,198.46,0.0,0.0
985,13675,151,2,486.82000000000005,1.9028,25,330,243.41000000000003,0.0,0.0
986,13678,152,1,232.6,0.39375,16,924,232.6,0.0,0.0
987,13680,1,4,3722.42,2.205230769230769,164,1936,930.605,1.0,0.2
988,13681,18,4,827.83,2.902456140350877,37,360,206.9575,0.0,0.0
989,13682,187,1,59.5,7.083333333333333,3,10,59.5,0.0,0.0
990,13684,286,1,67.23,1.7446666666666668,29,39,67.23,1.0,0.5
991,13685,3,7,3119.44,0.7007692307692308,29,5056,445.63428571428574,0.0,0.0
992,13686,183,1,72.0,1.1625,8,70,72.0,0.0,0.0
993,13689,63,1,910.0,1.7,6,512,910.0,0.0,0.0
994,13690,59,1,172.25,5.972222222222222,9,67,172.25,0.0,0.0
995,13692,25,3,1488.32,2.5984905660377358,48,1226,496.1066666666666,2.0,0.4
996,13694,4,50,65039.62,1.5689964788732396,366,63312,1300.7924,10.0,0.16666666666666666
997,13695,31,15,2504.13,2.646888888888889,46,1603,166.942,0.0,0.0
998,13697,39,1,151.29999999999998,1.3933333333333333,12,177,151.29999999999998,0.0,0.0
999,13699,155,1,308.58000000000004,6.3064285714285715,14,66,308.58000000000004,0.0,0.0
1000,13700,26,10,2265.12,1.585736040609137,139,2304,226.512,0.0,0.0
1001,13703,318,1,99.5,9.95,1,10,99.5,0.0,0.0
1002,13704,5,9,2308.06,3.328805970149254,111,1531,256.4511111111111,1.0,0.1
1003,13705,8,3,711.86,7.6085714285714285,25,363,237.28666666666666,0.0,0.0
1004,13706,303,1,330.79,2.774,20,189,330.79,0.0,0.0
1005,13707,267,2,806.41,4.463333333333334,48,351,403.205,0.0,0.0
1006,13708,271,1,296.88,2.057450980392157,49,306,296.88,0.0,0.0
1007,13709,4,13,6328.05,3.551071428571429,244,3516,486.7730769230769,4.0,0.23529411764705882
1008,13710,32,1,180.48,1.16625,8,176,180.48,0.0,0.0
1009,13711,219,2,252.06,3.7800000000000002,11,140,126.03,0.0,0.0
1010,13712,247,1,228.84,1.2349999999999999,10,352,228.84,0.0,0.0
1011,13715,281,5,1079.34,2.284761904761905,89,563,215.868,3.0,0.375
1012,13716,269,1,138.28,1.4195238095238094,21,138,138.28,0.0,0.0
1013,13717,32,6,1445.01,2.0434313725490196,92,1959,240.835,1.0,0.14285714285714285
1014,13718,246,2,306.55,5.529166666666666,9,173,153.275,0.0,0.0
1015,13719,15,5,1041.68,3.266,56,609,208.336,0.0,0.0
1016,13720,117,4,799.9,3.17906976744186,42,501,199.975,0.0,0.0
1017,13721,36,1,524.14,2.8510714285714287,28,316,524.14,0.0,0.0
1018,13722,132,3,2375.41,2.8843529411764703,75,1401,791.8033333333333,1.0,0.25
1019,13723,217,1,199.85000000000002,5.283333333333333,6,43,199.85000000000002,0.0,0.0
1020,13725,50,8,1980.56,4.336057692307692,95,806,247.57,3.0,0.2727272727272727
1021,13726,39,2,1079.6599999999999,1.0761904761904761,39,1054,539.8299999999999,0.0,0.0
1022,13727,29,2,333.48,2.941,19,162,166.74,0.0,0.0
1023,13728,37,6,1016.14,5.451746031746032,38,458,169.35666666666665,0.0,0.0
1024,13730,136,2,752.6,3.238139534883721,38,488,376.3,0.0,0.0
1025,13731,219,2,610.59,4.2894736842105265,36,278,305.295,0.0,0.0
1026,13732,28,1,491.86,1.58,33,498,491.86,0.0,0.0
1027,13735,25,4,2885.2400000000002,4.036377551020408,158,1130,721.3100000000001,4.0,0.5
1028,13736,5,2,731.9,2.177696335078534,166,497,365.95,1.0,0.3333333333333333
1029,13737,200,1,339.59999999999997,3.848666666666667,29,125,339.59999999999997,0.0,0.0
1030,13739,18,1,216.9,5.483333333333333,3,54,216.9,0.0,0.0
1031,13740,241,1,350.75,1.5960869565217393,23,425,350.75,0.0,0.0
1032,13741,72,3,668.4300000000001,5.225588235294118,34,218,222.81000000000003,1.0,0.25
1033,13742,17,12,3131.02,4.103551401869159,200,1124,260.91833333333335,2.0,0.14285714285714285
1034,13743,3,7,1341.6,1.1202439024390243,8,1776,191.65714285714284,1.0,0.125
1035,13744,95,2,1156.36,1.7072222222222222,54,1249,578.18,0.0,0.0
1036,13745,162,1,300.04,0.6456000000000001,25,496,300.04,1.0,0.5
1037,13747,374,1,79.6,9.95,1,8,79.6,0.0,0.0
1038,13748,96,5,948.25,3.9964285714285714,24,439,189.65,0.0,0.0
1039,13750,54,5,1647.26,5.020416666666667,20,516,329.452,0.0,0.0
1040,13751,288,1,296.25,3.5300000000000002,9,152,296.25,0.0,0.0
1041,13752,124,6,1186.28,3.0701315789473687,64,876,197.71333333333334,0.0,0.0
1042,13753,288,1,741.26,1.7942857142857143,35,512,741.26,0.0,0.0
1043,13754,152,2,282.59999999999997,2.3375,11,214,141.29999999999998,0.0,0.0
1044,13755,4,9,2161.35,3.0728947368421053,232,1264,240.14999999999998,1.0,0.1
1045,13756,2,14,5189.52,2.7371126760563382,66,3188,370.68,1.0,0.06666666666666667
1046,13758,12,7,3190.55,3.287948717948718,104,1844,455.79285714285714,0.0,0.0
1047,13759,33,2,659.4100000000001,3.3627999999999996,24,287,329.70500000000004,0.0,0.0
1048,13760,54,2,286.79,1.984561403508772,50,197,143.395,0.0,0.0
1049,13761,50,2,1070.65,2.9494285714285717,68,642,535.325,0.0,0.0
1050,13762,219,1,306.72,1.26,7,272,306.72,1.0,0.5
1051,13763,63,1,1714.96,2.598,15,728,1714.96,2.0,0.6666666666666666
1052,13764,71,3,1521.76,2.7239903846153846,183,932,507.25333333333333,0.0,0.0
1053,13767,2,37,17220.36,3.713532608695652,55,7322,465.41513513513513,15.0,0.28846153846153844
1054,13769,2,10,2796.51,3.727777777777778,73,1163,279.651,6.0,0.375
1055,13771,64,4,2634.45,2.6267226890756303,114,1477,658.6125,1.0,0.2
1056,13772,34,3,1132.13,2.463898305084746,141,546,377.3766666666667,0.0,0.0
1057,13774,82,1,345.0,3.290909090909091,22,192,345.0,0.0,0.0
1058,13777,1,33,25977.16,2.269137055837563,36,12897,787.1866666666666,8.0,0.1951219512195122
1059,13778,103,1,178.7,3.3,9,70,178.7,0.0,0.0
1060,13780,7,2,360.01,2.5831578947368423,56,318,180.005,0.0,0.0
1061,13781,251,1,127.84,4.557058823529411,17,30,127.84,0.0,0.0
1062,13782,13,6,912.0,3.508521739130435,96,371,152.0,0.0,0.0
1063,13784,10,11,2462.79,2.6380645161290324,9,2493,223.89,0.0,0.0
1064,13786,367,1,230.39999999999998,1.8928571428571428,7,136,230.39999999999998,0.0,0.0
1065,13787,76,2,309.04,2.4777419354838712,24,337,154.52,0.0,0.0
1066,13790,4,1,348.8,0.7717777777777777,45,748,348.8,0.0,0.0
1067,13791,128,2,1516.0,1.2463636363636363,7,1200,758.0,1.0,0.3333333333333333
1068,13792,66,2,195.55,3.5461538461538464,13,92,97.775,0.0,0.0
1069,13798,1,57,37153.85,2.1165329512893982,113,23948,651.8219298245614,6.0,0.09523809523809523
1070,13799,117,2,688.86,2.1302564102564103,32,402,344.43,0.0,0.0
1071,13800,310,1,558.32,2.553939393939394,33,331,558.32,0.0,0.0
1072,13801,67,1,324.8,3.9543478260869565,23,168,324.8,0.0,0.0
1073,13802,139,3,4599.42,2.6631666666666667,55,2572,1533.14,3.0,0.5
1074,13803,255,1,277.07,2.922941176470588,17,121,277.07,0.0,0.0
1075,13804,31,7,2635.79,3.0835036496350363,124,1498,376.5414285714286,0.0,0.0
1076,13805,52,2,924.6,0.5930769230769231,10,1900,462.3,0.0,0.0
1077,13806,64,1,256.38,5.233,10,56,256.38,0.0,0.0
1078,13807,367,1,112.6,5.1499999999999995,7,36,112.6,0.0,0.0
1079,13808,6,5,1747.66,3.7531578947368422,70,782,349.53200000000004,0.0,0.0
1080,13809,305,1,155.05,7.108333333333333,11,29,155.05,0.0,0.0
1081,13810,29,3,1499.01,21.278000000000002,32,312,499.67,1.0,0.25
1082,13811,184,3,814.5,26.25,7,68,271.5,1.0,0.25
1083,13812,42,3,539.0,3.586111111111111,33,333,179.66666666666666,0.0,0.0
1084,13813,40,4,1366.8600000000001,4.282608695652174,54,552,341.71500000000003,1.0,0.2
1085,13814,92,2,1579.12,3.020701754385965,37,864,789.56,1.0,0.3333333333333333
1086,13815,22,4,4027.36,2.566875,132,2560,1006.84,1.0,0.2
1087,13816,24,2,571.6700000000001,4.742142857142857,25,269,285.83500000000004,2.0,0.5
1088,13817,29,2,382.98,3.219583333333333,20,211,191.49,0.0,0.0
1089,13819,302,3,1140.35,2.003611111111111,26,1109,380.1166666666666,0.0,0.0
1090,13821,145,2,385.64,3.2916949152542374,51,153,192.82,0.0,0.0
1091,13822,6,2,632.0,1.7905208333333331,90,611,316.0,0.0,0.0
1092,13823,19,2,957.66,3.9204999999999997,39,439,478.83,0.0,0.0
1093,13824,33,5,1698.94,2.7528260869565218,34,768,339.788,0.0,0.0
1094,13826,176,1,189.5,5.7299999999999995,10,82,189.5,1.0,0.5
1095,13827,58,3,412.05,3.7441935483870967,83,141,137.35,0.0,0.0
1096,13828,22,1,209.49,1.9046666666666667,15,311,209.49,0.0,0.0
1097,13831,16,6,2202.99,3.957432432432433,58,745,367.16499999999996,0.0,0.0
1098,13832,19,1,52.199999999999996,2.283333333333333,3,28,52.199999999999996,1.0,0.5
1099,13833,159,1,384.8,4.8999999999999995,28,118,384.8,0.0,0.0
1100,13835,25,4,834.57,3.2005454545454546,48,442,208.6425,0.0,0.0
1101,13837,212,2,271.24,2.1978947368421053,17,183,135.62,0.0,0.0
1102,13838,6,4,691.73,3.102528735632184,144,263,172.9325,0.0,0.0
1103,13841,253,1,85.0,0.85,1,100,85.0,0.0,0.0
1104,13842,59,9,3385.62,4.044271844660194,155,1768,376.18,0.0,0.0
1105,13844,11,1,361.62,2.4605,20,196,361.62,0.0,0.0
1106,13845,65,1,312.98,1.9544444444444444,9,182,312.98,0.0,0.0
1107,13846,25,3,865.0600000000001,3.524909090909091,55,388,288.35333333333335,1.0,0.25
1108,13848,92,3,1255.0,0.462,3,3700,418.3333333333333,0.0,0.0
1109,13849,52,2,1537.95,3.023960396039604,97,1016,768.975,0.0,0.0
1110,13850,129,1,1595.48,2.4186021505376343,93,944,1595.48,1.0,0.5
1111,13851,96,3,2651.46,2.238888888888889,77,1705,883.82,0.0,0.0
1112,13853,57,1,1090.14,4.546086956521739,23,312,1090.14,1.0,0.5
1113,13854,9,25,8109.5199999999995,4.628363636363637,39,2296,324.38079999999997,4.0,0.13793103448275862
1114,13856,169,3,388.5,1.06,10,494,129.5,2.0,0.4
1115,13858,57,1,216.17,4.335454545454545,11,75,216.17,0.0,0.0
1116,13859,326,1,201.16,2.887857142857143,27,129,201.16,0.0,0.0
1117,13860,1,5,1245.9,3.514605263157895,58,591,249.18,1.0,0.16666666666666666
1118,13862,18,8,2209.36,1.6970503597122304,97,1688,276.17,2.0,0.2
1119,13863,248,1,305.78,2.5965,20,224,305.78,1.0,0.5
1120,13865,58,4,501.56,3.902333333333333,26,204,125.39,0.0,0.0
